care_p,fairness_p,loyalty_p,authority_p,sanctity_p,care_sent,fairness_sent,loyalty_sent,authority_sent,sanctity_sent,moral_nonmoral_ratio,f_var,sent_var
0.10696845366964447,0.09037046209363941,0.0970125582471863,0.08412939815988885,0.08941649181805414,-0.07290111478852358,-0.04265787585230579,0.0018465015192459615,-0.016384075174171432,-0.055120428739881315,0.7344632768361582,7.699573887215991e-05,0.0008958272898623647
0.10027225556009511,0.09041619745101526,0.10896725126080112,0.10240981153989333,0.08081860030220907,-0.04063495876431109,-0.0005549206386194413,0.036184209102252805,0.009775517086044412,0.004091931687609678,1.5534591194968554,0.00012186939483669343,0.0007643508036856931
0.1191827057288245,0.09456964026928463,0.10063344811055533,0.11660822740936744,0.08170242930805093,-0.18477525118390828,-0.13474573589206723,-0.1078199930954432,-0.1253816785116047,-0.1398792842353761,1.5810810810810811,0.0002440651501461818,0.0008176867249981748
0.11308770407212608,0.1032896983163198,0.08482829492091871,0.09517359932791784,0.08706462582249905,-0.09943977633125264,-0.043492963279795696,-0.005536985290844322,-0.04781774354275918,-0.0659642835761235,1.4210526315789473,0.00013702201393861295,0.0011732980488543278
0.11090180610003733,0.11475031630226026,0.09781483316998771,0.10445681124042384,0.08598876764117322,-0.15792031872292797,-0.089227482666682,-0.08110194265198949,-0.07918673526184987,-0.09771840913399434,2.151685393258427,0.00012966555924855805,0.0010652575232926393
0.11176841248356298,0.10125342593883835,0.10242594714210497,0.09331353110471038,0.08187866842078872,-0.04190235690195917,0.0028987803167367697,0.017924992110385313,0.0011959041065373772,-0.02628759943124937,1.8115942028985508,0.00012538034429301304,0.0005879112266393416
0.1002341901697693,0.10001447241240233,0.09075593134043289,0.10043069100396812,0.0760838870635852,-0.0434180294836611,-0.012748402092331483,0.006056138490556715,-0.02942055179132117,-0.027450681815365124,1.7707006369426752,0.00011166824373909633,0.0003536058106818521
0.10518116815622586,0.10299465226024111,0.09475923161219076,0.10894783224976566,0.07816823300346457,-0.08427917601863381,-0.05127437708592837,-0.021849382922881928,-0.03472691406242224,-0.06278155304854836,1.9217391304347826,0.00015004294940268182,0.000590238515882009
0.09107237950192121,0.09492897495399294,0.09505495490527155,0.1041009111177624,0.07569063523847794,-0.02297827619349613,0.0059529996273236544,0.05940826650258344,0.022086857480456194,0.023203908444486592,1.608695652173913,0.00010776394512091636,0.0008954236643310831
0.12061643854880494,0.09721773076101071,0.0939644528212282,0.0991189320865361,0.08791443495685605,-0.09776336252981861,-0.05365716173758194,-0.04278622635248809,-0.04068494308979412,-0.10260597260723471,1.8311688311688312,0.00015394267588113205,0.0009174356198448567
0.1127771429469647,0.09875845888591991,0.09421087206830564,0.09553675709948613,0.08436192851707987,-0.08107328951499448,-0.016547391622271177,0.022816746950347525,-0.025257949308366324,-0.030847843638523238,1.6097560975609757,0.00010539208406860483,0.0013823451281100756
0.08777196157896301,0.1110203355796465,0.08602747723423322,0.1040674218281425,0.08891273696631265,-0.1109392718528114,-0.025070723122363314,0.00046821683697957357,-0.03261257452904656,-0.07197506130225968,1.2215189873417722,0.0001267767102406957,0.0019119612000815117
0.09896024409144252,0.09782558749430338,0.08152566515813098,0.09931526244450427,0.07969183945639303,-0.07605185087612033,-0.05081281606241981,-0.0026987869179606666,-0.026545513158527344,-0.06051079034557339,2.848,9.891501394986309e-05,0.0008386264775019545
0.10532467258258638,0.10230457844936126,0.10199376379338461,0.10213728023127142,0.08276667716742292,-0.07578673170035512,-0.020931511043749594,-0.006603472304107982,-0.03304823215224779,-0.06464299500811564,1.1598513011152416,8.33007225090774e-05,0.0008537561419514497
0.10201599203718104,0.09463810941964869,0.0877043140031524,0.09507629819663198,0.07726001422674224,-0.1593067062246194,-0.11307277409355637,-0.09538249122403299,-0.1022604045864089,-0.14232957246142938,1.7304347826086957,8.756961560496388e-05,0.0007454535690690361
0.09499698476746288,0.09853831418751723,0.09446245895251454,0.10657712844337058,0.08112270979825047,-0.036603541424259374,0.026135319240471272,0.03073493210348257,-0.0018685468423486234,-0.0015378292017137248,2.1052631578947367,8.483009625484157e-05,0.00072912810557016
0.10500913602015195,0.11300213008025833,0.10570852071069282,0.11730470671910859,0.09327351534585628,-0.08114608719723367,-0.014061192450769745,0.013123006780597779,-0.03292611001249996,-0.04139727371104779,1.398876404494382,8.404045671524417e-05,0.0012149524726825468
0.09764095155925817,0.10291035134774483,0.10298065126628263,0.10732132949171934,0.08189028520873391,-0.06467167756780205,-0.012554925924946649,0.010661591682697789,-0.014093712314728562,-0.008821790746635147,2.1782945736434107,9.848800332339142e-05,0.0007822064480200693
0.11253089420271734,0.11199573755933262,0.10630906132801426,0.0960716322277677,0.0896381734039498,0.004774799684049575,0.003933259298058327,0.07906638880118162,0.03152004365240288,0.011931881744901295,1.539877300613497,0.00010219352553068844,0.000995393457246346
0.12359764435412063,0.0984835040839261,0.09269729861140773,0.09613765315876571,0.08365735311141374,-0.1428237073830968,-0.0946919022693542,-0.07456497244192319,-0.09036583040728485,-0.11217263913615784,1.8461538461538463,0.00022214709379253736,0.0006768083688884502
0.0939287000094513,0.10508453935041946,0.10144644796907466,0.10666948999791316,0.0770254306386175,-0.08262805611834098,-0.024073214607582376,-0.0081685182699187,-0.01429232227335032,-0.027882802475243437,1.5885714285714285,0.0001467257700340323,0.0008806850433509274
0.12209390009870232,0.09681257147463791,0.08824248344034265,0.086754942009281,0.07920876575359541,-0.1120880330411304,-0.1099403458729202,-0.06135593822780657,-0.07300122887294988,-0.12607129817915613,2.053763440860215,0.0002749151299748298,0.000771347074280043
0.1085691485982637,0.11035959187991386,0.08706100024261289,0.08255877051915485,0.08016248003916572,-0.012163514033642447,0.03417232253906017,0.053879553506194874,-0.0002945424263174807,-0.008936107898668421,2.3852813852813854,0.00021252310924799823,0.0008524989153862869
0.09777275764866784,0.10531426141162469,0.09828496432044373,0.09264038965853912,0.08586410172120416,-0.049871830588239914,-0.0041254326100524565,0.03298321876713882,0.0053362658840434805,-0.018374527179879842,2.78,5.2284890284569864e-05,0.000931574619571899
0.11688956230169008,0.11674687231104046,0.10401056945437732,0.122920783046283,0.08234663345082162,-0.12560256490908245,-0.07929062498562552,-0.06617205889582771,-0.07964891787379227,-0.10087227233486826,2.12,0.0002626184654488381,0.0005437129919338113
0.10210976084872268,0.090336005011794,0.093965024523933,0.09473518643009185,0.07866471231200654,-0.08460191707018111,-0.02531623406639624,-0.025158449282380462,-0.03430636215056664,-0.025172075338307166,1.0868167202572347,7.353535998158646e-05,0.0006678927388320392
0.13262330852090234,0.10002163722710228,0.09928522643522927,0.10133555570665322,0.0897481067190933,-0.18230411303727725,-0.1417054886087668,-0.10923237616124776,-0.12400521949620345,-0.15032735252768295,1.9578059071729959,0.00026643733411881097,0.0007725514501287473
0.09025132211086002,0.09736633768709659,0.10123787377659266,0.10221082848918235,0.07796299810767403,-0.1230922733324671,-0.04361055870514257,-0.021320546906880105,-0.02062413636407203,-0.04784428843043186,1.6132075471698113,0.0001005465844959615,0.0017662440410649142
0.09213585006995534,0.10298997962137067,0.0880220953092401,0.09759370412390055,0.07165379980214431,-0.07729700480065181,-0.06550138108126292,-0.027183242347243685,-0.03686924285523847,-0.07414768223752265,1.8832116788321167,0.00014257833028083472,0.0005173422488316633
