care.virtue,fairness.virtue,loyalty.virtue,authority.virtue,sanctity.virtue,care.vice,fairness.vice,loyalty.vice,authority.vice,sanctity.vice,moral_nonmoral_ratio,f_var
0.037698465586059535,0.04428182974269989,0.04707094435158508,0.04047642573212681,0.03188975606617522,0.07198861467627614,0.06590722955992179,0.05251340774745401,0.06309551271649298,0.05347007616681476,1.3837638376383763,0.00017007013450455702
0.03416119241148212,0.04130746481740256,0.05459417220404867,0.04777725512651062,0.035831634334176195,0.06519878375219772,0.05958115105602927,0.05188042384754603,0.05173856844198566,0.047960800564915994,1.6442687747035574,9.742209090209025e-05
0.03320934017882919,0.036049669459784425,0.04372382744039641,0.03807998100244172,0.037196978480586576,0.07030392227632655,0.07502907852702972,0.05886569511966663,0.06668291012345305,0.05337616225645975,1.4782608695652173,0.00024592068164029657
0.0302387434141668,0.03748455197334591,0.04131557722252479,0.05036816986876788,0.025806677959788,0.06735076712645746,0.06252316793055905,0.051319290224553074,0.046604492047208866,0.04149295822805179,1.5647668393782384,0.00017161654419042003
0.031028682348335584,0.04968381508095661,0.04920061423280529,0.04539005387718701,0.03046607750904511,0.06418012957717144,0.049731536242097064,0.040669926083783114,0.05533546998106215,0.04971824212621815,2.1103896103896105,0.00010672623699771298
0.02738966634906053,0.03164445354994321,0.03939224549333276,0.03569030154146349,0.02616532001699535,0.07947184499602193,0.06054319949805735,0.04783377602118723,0.049139570403702704,0.07898427001612604,1.3860759493670887,0.000389158052337172
0.03527726185532179,0.04405597049442198,0.054425202485051456,0.04655714122300217,0.03912619313754258,0.05800425529576376,0.05250551100030272,0.05014092655285709,0.05306944374344342,0.04325313398418256,1.6090225563909775,5.238311933923653e-05
0.038467888626045166,0.048968446155700354,0.04622131345748023,0.05524929908441622,0.06030187792172191,0.07912865639647984,0.08068517878500434,0.05326849010213678,0.060256800397662666,0.04939325952554979,2.191919191919192,0.0001856415731112277
0.02374534785436651,0.04191313573614418,0.04584447185210639,0.03703715467430791,0.030133439168752076,0.068986747560461,0.06604127383946491,0.046909879212628694,0.06364989388008443,0.04879850482224586,2.11,0.00023080467321698434
0.023487035192228476,0.03258191515926335,0.03615207198747748,0.03773048291671965,0.022009977042748603,0.08343904256860624,0.07193426951978664,0.05725501826142026,0.06859282000664778,0.061724234534152524,1.9230769230769231,0.0004738386883928075
0.036226941747137,0.036066623805572094,0.03794240084449581,0.03894552903699767,0.03114920917147434,0.06605089725342288,0.0668149097558657,0.06424039139159093,0.07119291720853684,0.051161907008700686,1.8793103448275863,0.0002444913462236765
0.026867967338894207,0.035075828817250077,0.0392013507182184,0.037442022960355904,0.02797959600579463,0.08680214538413537,0.06983540788177356,0.058014654209021875,0.06973596173523104,0.05736302174568478,2.4682539682539684,0.00041843478370561416
0.030570889957991187,0.02728620940838152,0.03928768414029354,0.02959203912088963,0.021336008709630913,0.09586201788630008,0.07009631702050036,0.061699465874033896,0.06453098343726577,0.06478321514719843,1.4761904761904763,0.0005908312908078197
0.027828412003336685,0.031017115485458466,0.03744409044236289,0.04541951437964286,0.026595932382547347,0.07051185252079291,0.07529779097968943,0.05913477399562244,0.05597671753219999,0.05478160743375569,1.6991150442477876,0.0003061644033685191
0.03131960858949328,0.03573540550827465,0.05109460229987555,0.03876319913960264,0.026772536989280792,0.06579130547092275,0.0624815769200107,0.041810831815557455,0.056865338100183335,0.04720343973229209,1.2693726937269372,0.00017431344587335204
0.020330536084143747,0.035825119384668126,0.0397967275876018,0.034909408319912134,0.01786293882335688,0.07327536359519142,0.051159697164994675,0.05548398065520899,0.05885972051000234,0.0464916308594459,1.278688524590164,0.00029712535223886473
0.019130605470783914,0.01139304581092642,0.02505030679173496,0.02255397029137921,0.015793648230858322,0.08534131757050566,0.07308351081344945,0.05751653753421781,0.07280464328366,0.05156131065430391,1.373015873015873,0.0007686137605913197
0.02919380684616285,0.038957220279701714,0.04247388889766495,0.04402952590493264,0.03215146995540042,0.07852791305500718,0.05640966681001058,0.05306137353516959,0.049413257437510134,0.06085724716434176,0.6552901023890785,0.0002139940973036181
0.03024819941184385,0.04006701842212057,0.04541924866606261,0.04295798067690707,0.027879504915812366,0.06744087527955259,0.05856179021579184,0.05302960462658443,0.05696279767668874,0.05102181384453006,1.0909090909090908,0.00015723599358738233
0.01783065887328524,0.027348303376115737,0.04083030008141302,0.024664974506761094,0.021840465133121684,0.0759573290826752,0.05903999421074118,0.04347322356148584,0.05589939801843734,0.05513711190885931,1.0386740331491713,0.0003686786255317962
0.030819028369932337,0.02622697641359141,0.041066384855701646,0.031006253879224906,0.024456660937834114,0.07780432237191605,0.0696769543665999,0.05479568624226376,0.061005365379691624,0.05809051891563105,0.8217391304347826,0.00037035298892759287
0.026740963717478593,0.029081477098124264,0.037502880604008755,0.0340069017735995,0.021491530749578616,0.07628120919297093,0.07791011756362344,0.05459298656930177,0.06762043834924893,0.06237614147103223,1.8679245283018868,0.00046025708498940803
