care.virtue,fairness.virtue,loyalty.virtue,authority.virtue,sanctity.virtue,care.vice,fairness.vice,loyalty.vice,authority.vice,sanctity.vice,moral,moral_nonmoral_ratio,f_var
0.0,0.0,0.2962962962962963,0.48148148148148145,0.037037037037037035,0.037037037037037035,0.0,0.0,0.14814814814814814,0.037037037037037035,0.14814814814814814,0.06633906633906633,0.02645938119189148
0.07142857142857142,0.07142857142857142,0.14285714285714285,0.38095238095238093,0.0,0.23809523809523808,0.0,0.023809523809523808,0.047619047619047616,0.0,0.023809523809523808,0.0825147347740668,0.015551776266061976
0.0,0.0,0.45454545454545453,0.18181818181818182,0.0,0.09090909090909091,0.0,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0.03293413173652695,0.020202020202020204
0.16,0.0,0.08,0.28,0.0,0.4,0.0,0.08,0.0,0.0,0.0,0.08223684210526316,0.01964444444444445
0.17647058823529413,0.058823529411764705,0.058823529411764705,0.35294117647058826,0.0,0.0,0.0,0.17647058823529413,0.0,0.0,0.17647058823529413,0.05802047781569966,0.013994617454825069
0.08333333333333333,0.0,0.25,0.08333333333333333,0.08333333333333333,0.25,0.0,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333,0.032,0.008410493827160491
0.0,0.0,0.1,0.5,0.0,0.1,0.0,0.3,0.0,0.0,0.0,0.032362459546925564,0.028888888888888895
0.3157894736842105,0.02631578947368421,0.15789473684210525,0.3157894736842105,0.0,0.10526315789473684,0.0,0.02631578947368421,0.02631578947368421,0.0,0.02631578947368421,0.10079575596816977,0.015858725761772854
0.6818181818181818,0.0,0.06818181818181818,0.11363636363636363,0.0,0.0,0.0,0.022727272727272728,0.0,0.06818181818181818,0.045454545454545456,0.11609498680738786,0.04405417814508722
0.1875,0.0,0.0625,0.0625,0.0,0.5625,0.0,0.0,0.0,0.0,0.125,0.04456824512534819,0.03142361111111111
0.047619047619047616,0.19047619047619047,0.14285714285714285,0.14285714285714285,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.0,0.047619047619047616,0.0,0.3333333333333333,0.03620689655172414,0.0041572184429327285
0.08333333333333333,0.1111111111111111,0.08333333333333333,0.5555555555555556,0.05555555555555555,0.1111111111111111,0.0,0.0,0.027777777777777776,0.0,0.1111111111111111,0.05106382978723404,0.02727194787379973
0.0,0.0,0.043478260869565216,0.21739130434782608,0.0,0.30434782608695654,0.13043478260869565,0.0,0.043478260869565216,0.043478260869565216,0.21739130434782608,0.058673469387755105,0.01125813904641882
0.15384615384615385,0.038461538461538464,0.46153846153846156,0.11538461538461539,0.0,0.15384615384615385,0.0,0.07692307692307693,0.0,0.0,0.0,0.044293015332197615,0.02011834319526628
0.10344827586206896,0.0,0.2413793103448276,0.06896551724137931,0.0,0.13793103448275862,0.0,0.27586206896551724,0.10344827586206896,0.13793103448275862,0.0,0.07733333333333334,0.009367155502708417
0.06666666666666667,0.0,0.0,0.8666666666666667,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.06666666666666667,0.046875,0.07333333333333333
0.68,0.04,0.04,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07062146892655367,0.047022222222222236
0.0,0.08333333333333333,0.16666666666666666,0.0,0.08333333333333333,0.08333333333333333,0.0,0.5833333333333334,0.0,0.0,0.0,0.02158273381294964,0.032098765432098775
0.041666666666666664,0.041666666666666664,0.16666666666666666,0.4583333333333333,0.041666666666666664,0.0,0.0,0.08333333333333333,0.041666666666666664,0.08333333333333333,0.041666666666666664,0.07894736842105263,0.01853780864197531
0.1875,0.0,0.125,0.3125,0.0625,0.0625,0.0,0.125,0.0625,0.0,0.0625,0.027972027972027972,0.009765625
0.06666666666666667,0.0,0.6,0.2,0.06666666666666667,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.033860045146726865,0.03481481481481482
0.041666666666666664,0.08333333333333333,0.08333333333333333,0.625,0.0,0.08333333333333333,0.0,0.041666666666666664,0.0,0.0,0.041666666666666664,0.07430340557275542,0.03589891975308643
0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.1,0.0,0.0,0.3,0.024271844660194174,0.015666666666666662
0.08333333333333333,0.041666666666666664,0.5416666666666666,0.041666666666666664,0.041666666666666664,0.125,0.0,0.0,0.041666666666666664,0.041666666666666664,0.08333333333333333,0.05263157894736842,0.02586805555555555
0.04838709677419355,0.04838709677419355,0.25806451612903225,0.20967741935483872,0.0,0.06451612903225806,0.08064516129032258,0.20967741935483872,0.0,0.0,0.08064516129032258,0.15938303341902313,0.009483755347439012
0.13157894736842105,0.02631578947368421,0.2894736842105263,0.0,0.0,0.23684210526315788,0.0,0.02631578947368421,0.21052631578947367,0.0,0.07894736842105263,0.07835051546391752,0.01311942136041859
0.0,0.0,0.5652173913043478,0.08695652173913043,0.0,0.21739130434782608,0.0,0.043478260869565216,0.0,0.043478260869565216,0.043478260869565216,0.0575,0.031842049989498
0.08333333333333333,0.0,0.08333333333333333,0.25,0.0,0.08333333333333333,0.0,0.16666666666666666,0.08333333333333333,0.0,0.25,0.016643550624133148,0.006867283950617284
0.19230769230769232,0.0,0.34615384615384615,0.34615384615384615,0.0,0.07692307692307693,0.0,0.038461538461538464,0.038461538461538464,0.0,0.07692307692307693,0.05179282868525897,0.019740302432610123
0.0,0.05555555555555555,0.05555555555555555,0.2222222222222222,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.3333333333333333,0.03231597845601436,0.005349794238683127
0.0,0.0,0.29411764705882354,0.23529411764705882,0.0,0.4117647058823529,0.0,0.0,0.0,0.0,0.11764705882352941,0.06463878326996197,0.0247597078046905
0.18181818181818182,0.0,0.09090909090909091,0.18181818181818182,0.0,0.09090909090909091,0.0,0.0,0.0,0.09090909090909091,0.36363636363636365,0.030470914127423823,0.005601469237832874
0.08695652173913043,0.13043478260869565,0.13043478260869565,0.17391304347826086,0.043478260869565216,0.34782608695652173,0.0,0.043478260869565216,0.0,0.043478260869565216,0.043478260869565216,0.058524173027989825,0.01094307918504516
0.18,0.06,0.18,0.34,0.0,0.14,0.0,0.06,0.0,0.0,0.08,0.07849293563579278,0.012782222222222224
0.2,0.2,0.08,0.36,0.0,0.04,0.0,0.0,0.0,0.0,0.24,0.03881987577639751,0.015573333333333331
0.11428571428571428,0.02857142857142857,0.3142857142857143,0.2571428571428571,0.0,0.17142857142857143,0.0,0.02857142857142857,0.0,0.0,0.08571428571428572,0.0684931506849315,0.013931972789115645
0.058823529411764705,0.0,0.11764705882352941,0.6470588235294118,0.0,0.11764705882352941,0.0,0.0,0.0,0.0,0.47058823529411764,0.04885057471264368,0.040138408304498274
0.2,0.0,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014044943820224719,0.037777777777777785
0.15384615384615385,0.0,0.23076923076923078,0.3076923076923077,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.23076923076923078,0.03044496487119438,0.01314924391847469
0.09523809523809523,0.09523809523809523,0.42857142857142855,0.23809523809523808,0.0,0.047619047619047616,0.0,0.14285714285714285,0.0,0.0,0.0,0.057534246575342465,0.019047619047619046
0.5263157894736842,0.0,0.15789473684210525,0.10526315789473684,0.0,0.10526315789473684,0.0,0.05263157894736842,0.0,0.0,0.05263157894736842,0.054441260744985676,0.026346568174823018
0.22727272727272727,0.0,0.18181818181818182,0.09090909090909091,0.0,0.13636363636363635,0.0,0.0,0.045454545454545456,0.2727272727272727,0.045454545454545456,0.023579849946409433,0.01076675849403122
0.1111111111111111,0.05555555555555555,0.2222222222222222,0.2777777777777778,0.05555555555555555,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.05921052631578947,0.008950617283950616
0.1,0.1,0.05,0.275,0.0,0.275,0.075,0.1,0.0,0.0,0.05,0.0936768149882904,0.010479166666666666
0.10526315789473684,0.10526315789473684,0.07894736842105263,0.23684210526315788,0.0,0.10526315789473684,0.02631578947368421,0.13157894736842105,0.21052631578947367,0.0,0.07894736842105263,0.07983193277310924,0.006432748538011696
0.18181818181818182,0.0,0.045454545454545456,0.36363636363636365,0.045454545454545456,0.18181818181818182,0.0,0.0,0.18181818181818182,0.0,0.0,0.05314009661835749,0.01505968778696052
0.0,0.0,0.625,0.25,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.01652892561983471,0.04097222222222223
0.09090909090909091,0.045454545454545456,0.2727272727272727,0.45454545454545453,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.13636363636363635,0.031294452347083924,0.023415977961432508
0.36363636363636365,0.030303030303030304,0.030303030303030304,0.30303030303030304,0.0,0.0,0.030303030303030304,0.06060606060606061,0.0,0.18181818181818182,0.0,0.04700854700854701,0.018171615141312117
0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.019933554817275746,0.025925925925925925
0.2,0.05,0.15,0.3,0.0,0.05,0.0,0.0,0.0,0.0,0.25,0.043668122270742356,0.01125
0.02857142857142857,0.0,0.11428571428571428,0.05714285714285714,0.02857142857142857,0.5714285714285714,0.0,0.02857142857142857,0.0,0.11428571428571428,0.08571428571428572,0.07918552036199095,0.029941043083900228
0.0,0.0,0.4375,0.0625,0.0,0.375,0.0,0.0,0.0625,0.0,0.0625,0.05245901639344262,0.027994791666666668
0.2857142857142857,0.0,0.38095238095238093,0.14285714285714285,0.047619047619047616,0.0,0.0,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.09523809523809523,0.0481651376146789,0.017359536407155454
0.42105263157894735,0.0,0.10526315789473684,0.3157894736842105,0.0,0.0,0.0,0.0,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.04408352668213457,0.02265312403816559
0.22580645161290322,0.03225806451612903,0.4838709677419355,0.12903225806451613,0.0967741935483871,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.051926298157453935,0.02369060006937219
0.030303030303030304,0.2727272727272727,0.18181818181818182,0.2727272727272727,0.0,0.030303030303030304,0.06060606060606061,0.030303030303030304,0.09090909090909091,0.0,0.09090909090909091,0.07081545064377683,0.01138659320477502
0.2,0.0,0.16,0.52,0.04,0.12,0.0,0.0,0.0,0.08,0.0,0.056433408577878104,0.025884444444444446
0.08333333333333333,0.0,0.4166666666666667,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.030612244897959183,0.016126543209876547
0.08108108108108109,0.0,0.08108108108108109,0.21621621621621623,0.0,0.02702702702702703,0.0,0.5135135135135135,0.08108108108108109,0.0,0.08108108108108109,0.15163934426229508,0.025655385114844574
0.125,0.125,0.25,0.25,0.0,0.0,0.0,0.125,0.125,0.0,0.25,0.023809523809523808,0.009722222222222222
0.09090909090909091,0.045454545454545456,0.20454545454545456,0.25,0.11363636363636363,0.20454545454545456,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456,0.07407407407407407,0.008930211202938475
0.11538461538461539,0.0,0.34615384615384615,0.23076923076923078,0.0,0.11538461538461539,0.0,0.0,0.0,0.0,0.19230769230769232,0.0790273556231003,0.014940828402366867
0.1724137931034483,0.0,0.3103448275862069,0.034482758620689655,0.27586206896551724,0.1724137931034483,0.0,0.0,0.034482758620689655,0.034482758620689655,0.0,0.0688836104513064,0.014268727705112961
0.06896551724137931,0.06896551724137931,0.10344827586206896,0.4827586206896552,0.0,0.20689655172413793,0.0,0.0,0.034482758620689655,0.0,0.10344827586206896,0.07323232323232323,0.022671422909235035
0.0,0.0,0.08333333333333333,0.4166666666666667,0.0,0.25,0.0,0.0,0.08333333333333333,0.16666666666666666,0.0,0.020654044750430294,0.019753086419753086
0.1951219512195122,0.0,0.14634146341463414,0.07317073170731707,0.0975609756097561,0.34146341463414637,0.0,0.14634146341463414,0.0,0.0,0.0,0.11141304347826086,0.012485954127833966
0.05263157894736842,0.0,0.5789473684210527,0.21052631578947367,0.05263157894736842,0.0,0.0,0.05263157894736842,0.0,0.0,0.10526315789473684,0.04810126582278481,0.03311788242536166
0.11764705882352941,0.0,0.23529411764705882,0.11764705882352941,0.35294117647058826,0.058823529411764705,0.0,0.058823529411764705,0.058823529411764705,0.0,0.35294117647058826,0.042821158690176324,0.013110342176086122
0.4878048780487805,0.024390243902439025,0.2682926829268293,0.07317073170731707,0.0,0.024390243902439025,0.0,0.0,0.0,0.04878048780487805,0.0975609756097561,0.049878345498783457,0.025884063718685967
0.15384615384615385,0.11538461538461539,0.4230769230769231,0.19230769230769232,0.0,0.07692307692307693,0.0,0.0,0.038461538461538464,0.0,0.038461538461538464,0.053497942386831275,0.0178172255095332
0.2222222222222222,0.0,0.05555555555555555,0.3888888888888889,0.0,0.16666666666666666,0.0,0.1111111111111111,0.0,0.16666666666666666,0.0,0.0728744939271255,0.016460905349794237
0.1,0.23333333333333334,0.26666666666666666,0.13333333333333333,0.0,0.06666666666666667,0.0,0.1,0.03333333333333333,0.0,0.06666666666666667,0.056925996204933584,0.009086419753086418
0.18181818181818182,0.0,0.18181818181818182,0.13636363636363635,0.0,0.18181818181818182,0.0,0.2727272727272727,0.045454545454545456,0.0,0.0,0.049773755656108594,0.010468319559228651
0.041666666666666664,0.0,0.20833333333333334,0.125,0.0,0.5625,0.0,0.0625,0.0,0.0,0.0,0.10810810810810811,0.03123070987654322
0.0,0.0625,0.25,0.125,0.125,0.375,0.0,0.0,0.0625,0.0,0.0,0.05555555555555555,0.015798611111111114
0.038461538461538464,0.038461538461538464,0.23076923076923078,0.07692307692307693,0.038461538461538464,0.46153846153846156,0.0,0.07692307692307693,0.0,0.038461538461538464,0.0,0.0718232044198895,0.020447074293228142
0.21818181818181817,0.0,0.2545454545454545,0.12727272727272726,0.0,0.14545454545454545,0.0,0.18181818181818182,0.0,0.0,0.09090909090909091,0.20072992700729927,0.010758494031221302
0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.009433962264150943,0.01458333333333333
0.0,0.10714285714285714,0.17857142857142858,0.2857142857142857,0.0,0.25,0.03571428571428571,0.03571428571428571,0.07142857142857142,0.03571428571428571,0.07142857142857142,0.055445544554455446,0.010714285714285714
0.0625,0.0,0.4375,0.0,0.25,0.125,0.0,0.0625,0.0,0.0,0.0625,0.031746031746031744,0.021050347222222224
0.1875,0.0625,0.15625,0.46875,0.0,0.0,0.0,0.0,0.03125,0.0,0.09375,0.08333333333333333,0.022450086805555557
0.21875,0.15625,0.09375,0.34375,0.0,0.0,0.0,0.15625,0.0,0.0,0.0625,0.04664723032069971,0.014420572916666667
0.21052631578947367,0.0,0.24561403508771928,0.38596491228070173,0.0,0.05263157894736842,0.0,0.017543859649122806,0.0,0.0,0.08771929824561403,0.1192468619246862,0.019274306624260454
0.1935483870967742,0.03225806451612903,0.08064516129032258,0.5483870967741935,0.0,0.03225806451612903,0.0,0.06451612903225806,0.0,0.0,0.0967741935483871,0.10616438356164383,0.02893109029945658
0.0625,0.03125,0.09375,0.125,0.03125,0.34375,0.0,0.21875,0.0625,0.09375,0.03125,0.0631163708086785,0.01067708333333333
0.05,0.05,0.3,0.25,0.0,0.05,0.1,0.0,0.05,0.0,0.15,0.035523978685612786,0.011138888888888887
0.15625,0.0625,0.28125,0.15625,0.0625,0.15625,0.0,0.03125,0.03125,0.0,0.0625,0.07048458149779736,0.008246527777777778
0.0,0.2,0.0,0.2,0.0,0.2,0.2,0.0,0.0,0.0,0.2,0.017123287671232876,0.010666666666666668
0.07142857142857142,0.0,0.07142857142857142,0.09523809523809523,0.023809523809523808,0.6666666666666666,0.0,0.023809523809523808,0.047619047619047616,0.0,0.09523809523809523,0.09836065573770492,0.04079113126732174
0.0,0.0,0.625,0.25,0.0,0.0625,0.0,0.0,0.0,0.0,0.0625,0.031067961165048542,0.041015625
0.0,0.04,0.28,0.12,0.0,0.4,0.0,0.0,0.16,0.0,0.0,0.056818181818181816,0.020000000000000004
0.1111111111111111,0.0,0.2222222222222222,0.0,0.0,0.37037037037037035,0.0,0.2222222222222222,0.037037037037037035,0.0,0.037037037037037035,0.07049608355091384,0.017436366407559818
0.18571428571428572,0.02857142857142857,0.18571428571428572,0.14285714285714285,0.0,0.07142857142857142,0.0,0.3142857142857143,0.07142857142857142,0.0,0.04285714285714286,0.15873015873015872,0.011020408163265306
0.07407407407407407,0.07407407407407407,0.18518518518518517,0.18518518518518517,0.0,0.14814814814814814,0.07407407407407407,0.07407407407407407,0.037037037037037035,0.0,0.18518518518518517,0.048824593128390596,0.004587715287303765
0.11363636363636363,0.022727272727272728,0.5,0.022727272727272728,0.0,0.022727272727272728,0.0,0.22727272727272727,0.06818181818181818,0.0,0.022727272727272728,0.08461538461538462,0.025028696051423327
0.5,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.02967359050445104,0.026222222222222216
0.07692307692307693,0.02564102564102564,0.15384615384615385,0.15384615384615385,0.07692307692307693,0.38461538461538464,0.0,0.1282051282051282,0.0,0.0,0.02564102564102564,0.07647058823529412,0.013799400978888161
0.24444444444444444,0.0,0.2222222222222222,0.15555555555555556,0.0,0.13333333333333333,0.0,0.2,0.0,0.0,0.044444444444444446,0.1267605633802817,0.011089163237311385
0.06666666666666667,0.0,0.06666666666666667,0.06666666666666667,0.0,0.6,0.0,0.2,0.0,0.0,0.03333333333333333,0.06756756756756757,0.03481481481481482
0.2777777777777778,0.0,0.5,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.04522613065326633,0.030727023319615923
0.13793103448275862,0.034482758620689655,0.06896551724137931,0.1724137931034483,0.034482758620689655,0.1724137931034483,0.0,0.034482758620689655,0.0,0.1724137931034483,0.20689655172413793,0.07004830917874397,0.005337561104505219
0.35714285714285715,0.14285714285714285,0.10714285714285714,0.10714285714285714,0.0,0.03571428571428571,0.03571428571428571,0.0,0.07142857142857142,0.0,0.14285714285714285,0.07567567567567568,0.011678004535147396
0.13333333333333333,0.06666666666666667,0.5,0.1,0.0,0.13333333333333333,0.03333333333333333,0.0,0.0,0.0,0.03333333333333333,0.06451612903225806,0.023074074074074066
0.42105263157894735,0.0,0.21052631578947367,0.2631578947368421,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.05263157894736842,0.04157549234135667,0.02265312403816559
0.16666666666666666,0.0,0.5,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.01791044776119403,0.032098765432098775
0.15789473684210525,0.0,0.47368421052631576,0.21052631578947367,0.21052631578947367,0.05263157894736842,0.0,0.0,0.0,0.0,0.10526315789473684,0.02606310013717421,0.024284395198522626
0.058823529411764705,0.0,0.29411764705882354,0.11764705882352941,0.35294117647058826,0.058823529411764705,0.0,0.058823529411764705,0.0,0.0,0.11764705882352941,0.02230971128608924,0.016301422529796234
0.16129032258064516,0.03225806451612903,0.12903225806451613,0.25806451612903225,0.0967741935483871,0.22580645161290322,0.0,0.0,0.0,0.0,0.12903225806451613,0.05772811918063315,0.009897097930396578
0.16666666666666666,0.0,0.5833333333333334,0.08333333333333333,0.0,0.08333333333333333,0.0,0.0,0.0,0.08333333333333333,0.0,0.0379746835443038,0.03209876543209877
0.55,0.0,0.0,0.3,0.0,0.1,0.0,0.0,0.05,0.0,0.05,0.052083333333333336,0.0338888888888889
0.2,0.0,0.3,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.2,0.035211267605633804,0.010666666666666666
0.2727272727272727,0.0,0.09090909090909091,0.36363636363636365,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0,0.36363636363636365,0.04247104247104247,0.016528925619834708
0.07692307692307693,0.0,0.38461538461538464,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.0,0.0,0.07692307692307693,0.0,0.15384615384615385,0.041666666666666664,0.013740959894806053
0.0,0.09090909090909091,0.2727272727272727,0.18181818181818182,0.0,0.09090909090909091,0.0,0.0,0.18181818181818182,0.0,0.18181818181818182,0.022044088176352707,0.010009182736455464
0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.2222222222222222,0.0,0.0,0.0,0.5555555555555556,0.0,0.027439024390243903,0.03141289437585734
0.0,0.14285714285714285,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.42857142857142855,0.01627906976744186,0.023582766439909295
0.2,0.06666666666666667,0.0,0.06666666666666667,0.06666666666666667,0.2,0.0,0.0,0.0,0.0,0.4666666666666667,0.03968253968253968,0.00637037037037037
0.0,0.16666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.014527845036319613,0.04444444444444443
0.1111111111111111,0.05555555555555555,0.2222222222222222,0.16666666666666666,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.1111111111111111,0.0,0.0,0.2222222222222222,0.03557312252964427,0.004972565157750343
0.0625,0.0,0.25,0.3125,0.0,0.125,0.0625,0.0625,0.0625,0.0,0.0625,0.08,0.011501736111111112
0.07142857142857142,0.21428571428571427,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.04487179487179487,0.03378684807256235
0.4444444444444444,0.1111111111111111,0.16666666666666666,0.05555555555555555,0.05555555555555555,0.1111111111111111,0.0,0.05555555555555555,0.0,0.0,0.05555555555555555,0.059800664451827246,0.01769547325102881
0.05555555555555555,0.0,0.5,0.1111111111111111,0.0,0.05555555555555555,0.0,0.2222222222222222,0.05555555555555555,0.0,0.0,0.0410958904109589,0.02455418381344308
0.0,0.0,0.14285714285714285,0.2857142857142857,0.0,0.14285714285714285,0.0,0.0,0.0,0.42857142857142855,0.14285714285714285,0.026615969581749048,0.022902494331065757
0.08333333333333333,0.041666666666666664,0.16666666666666666,0.2916666666666667,0.0,0.2916666666666667,0.0,0.041666666666666664,0.041666666666666664,0.0,0.041666666666666664,0.06201550387596899,0.013136574074074077
0.17647058823529413,0.0,0.058823529411764705,0.058823529411764705,0.0,0.17647058823529413,0.0,0.058823529411764705,0.0,0.29411764705882354,0.17647058823529413,0.03353057199211045,0.010149942329873127
0.15789473684210525,0.0,0.3684210526315789,0.21052631578947367,0.10526315789473684,0.05263157894736842,0.0,0.0,0.0,0.0,0.2631578947368421,0.04460093896713615,0.015420129270544782
0.18181818181818182,0.0,0.36363636363636365,0.18181818181818182,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.09090909090909091,0.03188405797101449,0.01652892561983471
0.038461538461538464,0.11538461538461539,0.38461538461538464,0.11538461538461539,0.0,0.11538461538461539,0.0,0.0,0.07692307692307693,0.0,0.15384615384615385,0.0406885758998435,0.013740959894806053
0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.022388059701492536,0.0186556927297668
0.5625,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.032520325203252036,0.04010416666666668
0.0,0.0,0.0,0.6,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.010080645161290322,0.037777777777777785
0.21052631578947367,0.0,0.05263157894736842,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.05263157894736842,0.0,0.15789473684210525,0.0,0.10526315789473684,0.04785894206549118,0.006648199445983379
0.07317073170731707,0.024390243902439025,0.04878048780487805,0.21951219512195122,0.0,0.04878048780487805,0.0,0.5609756097560976,0.024390243902439025,0.0,0.0,0.10704960835509138,0.03046467050036355
0.14285714285714285,0.047619047619047616,0.30952380952380953,0.21428571428571427,0.023809523809523808,0.14285714285714285,0.0,0.047619047619047616,0.047619047619047616,0.0,0.047619047619047616,0.0549738219895288,0.010512723607961703
0.23333333333333334,0.0,0.36666666666666664,0.0,0.03333333333333333,0.3333333333333333,0.0,0.03333333333333333,0.0,0.03333333333333333,0.03333333333333333,0.07194244604316546,0.021839506172839505
0.16666666666666666,0.0,0.08333333333333333,0.16666666666666666,0.0,0.05555555555555555,0.0,0.4166666666666667,0.027777777777777776,0.0,0.1111111111111111,0.04657179818887452,0.017326817558299044
0.0,0.0625,0.1875,0.4375,0.0,0.0625,0.0,0.0,0.125,0.0,0.1875,0.04092071611253197,0.01927083333333333
0.1,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.1,0.1,0.4,0.022675736961451247,0.002666666666666667
0.13157894736842105,0.02631578947368421,0.34210526315789475,0.23684210526315788,0.10526315789473684,0.02631578947368421,0.0,0.02631578947368421,0.0,0.05263157894736842,0.05263157894736842,0.05491329479768786,0.012957833179439828
0.037037037037037035,0.07407407407407407,0.2222222222222222,0.4074074074074074,0.0,0.0,0.037037037037037035,0.0,0.07407407407407407,0.037037037037037035,0.2222222222222222,0.0531496062992126,0.016826703246456336
0.038461538461538464,0.0,0.19230769230769232,0.0,0.0,0.6153846153846154,0.0,0.07692307692307693,0.0,0.0,0.07692307692307693,0.06190476190476191,0.037541091387245235
0.1111111111111111,0.1111111111111111,0.4444444444444444,0.2222222222222222,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.028391167192429023,0.020438957475994515
0.23076923076923078,0.0,0.0,0.3076923076923077,0.0,0.07692307692307693,0.0,0.0,0.23076923076923078,0.07692307692307693,0.07692307692307693,0.03412073490813648,0.014201183431952666
0.0,0.12,0.28,0.28,0.0,0.2,0.04,0.0,0.04,0.0,0.04,0.06561679790026247,0.013582222222222225
0.0,0.0,0.375,0.5,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.019801980198019802,0.03402777777777779
0.17647058823529413,0.058823529411764705,0.29411764705882354,0.29411764705882354,0.0,0.0,0.0,0.11764705882352941,0.0,0.0,0.058823529411764705,0.022193211488250653,0.014763552479815457
0.07142857142857142,0.0,0.35714285714285715,0.14285714285714285,0.0,0.14285714285714285,0.07142857142857142,0.14285714285714285,0.0,0.0,0.07142857142857142,0.034482758620689655,0.012528344671201813
0.15625,0.0,0.28125,0.125,0.03125,0.3125,0.0,0.03125,0.0,0.0,0.0625,0.0653061224489796,0.014539930555555556
0.4583333333333333,0.041666666666666664,0.16666666666666666,0.20833333333333334,0.0,0.041666666666666664,0.0,0.041666666666666664,0.0,0.041666666666666664,0.0,0.06091370558375635,0.02091049382716049
0.06451612903225806,0.0,0.12903225806451613,0.3548387096774194,0.06451612903225806,0.16129032258064516,0.0,0.03225806451612903,0.16129032258064516,0.0,0.06451612903225806,0.09144542772861357,0.012255752110070527
0.0967741935483871,0.0,0.25806451612903225,0.25806451612903225,0.03225806451612903,0.3548387096774194,0.0,0.0,0.0,0.0,0.0,0.0696629213483146,0.01883454734651405
0.0,0.0,0.2222222222222222,0.2222222222222222,0.0,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.028391167192429023,0.014951989026063102
0.5945945945945946,0.0,0.13513513513513514,0.08108108108108109,0.0,0.08108108108108109,0.0,0.0,0.0,0.0,0.10810810810810811,0.05,0.03393393393393393
0.0,0.0,0.15384615384615385,0.8461538461538461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036312849162011177,0.0710716633793557
0.0,0.3333333333333333,0.23809523809523808,0.2857142857142857,0.0,0.09523809523809523,0.0,0.0,0.0,0.0,0.09523809523809523,0.07394366197183098,0.01864449483497102
0.07142857142857142,0.14285714285714285,0.25,0.21428571428571427,0.07142857142857142,0.07142857142857142,0.0,0.07142857142857142,0.0,0.0,0.10714285714285714,0.06436781609195402,0.0077239229024943295
0.13333333333333333,0.37777777777777777,0.15555555555555556,0.17777777777777778,0.044444444444444446,0.022222222222222223,0.0,0.022222222222222223,0.0,0.0,0.1111111111111111,0.17509727626459143,0.014683127572016461
0.058823529411764705,0.0,0.20588235294117646,0.17647058823529413,0.0,0.4117647058823529,0.029411764705882353,0.058823529411764705,0.0,0.0,0.058823529411764705,0.061930783242258654,0.018031526336024603
